book_id,title,authors,average_rating,sentiment_score,sentiment_label
127567,"The Dolphins of Pern (Pern, #13)",Anne McCaffrey,3.94,0.0,neutral
164836,Succulent Wild Woman,S.A.R.K.,4.12,0.0,neutral
77866,Any Human Heart,William  Boyd,4.26,0.0,neutral
10720733,"The Abduction (Theodore Boone, #2)",John Grisham,3.76,-0.5859,negative
15776904,"The Beggar King (The Hangman's Daughter, #3)","Oliver Pötzsch, Lee Chadeayne",3.95,0.0,neutral
16084702,"Fifty Shades Duo: Fifty Shades Darker / Fifty Shades Freed (Fifty Shades, #2-3)",E.L. James,4.41,0.4019,neutral
8710484,La Carte et le territoire,Michel Houellebecq,3.93,0.0,neutral
20821249,"Festive in Death (In Death, #39)",J.D. Robb,4.26,-0.7003,negative
94064,"Rainbow Boys (Rainbow Trilogy, #1)",Alex   Sanchez,3.85,0.0,neutral
1838166,"The Penderwicks on Gardam Street (The Penderwicks, #2)",Jeanne Birdsall,4.23,0.0,neutral
38562,A Bite to Remember (Argeneau #5),Lynsay Sands,4.23,0.0,neutral
13722526,"The Nightmare (Joona Linna, #2)","Lars Kepler, Laura A. Wideburg",3.78,0.0,neutral
114143,The Reef,Nora Roberts,3.89,0.0,neutral
68930,"They Do It with Mirrors (Miss Marple, #6)",Agatha Christie,3.74,0.0,neutral
9260507,5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides,Matthew Inman,4.11,0.7264,positive
239381,Just a Mess (Little Critter),Mercer Mayer,4.23,-0.3612,neutral
835155,See Jane Date,Melissa Senate,3.49,0.0,neutral
221298,"The Gods of War (Emperor, #4)",Conn Iggulden,4.29,-0.5994,negative
89186,Pushing Ice,Alastair Reynolds,4.02,0.0,neutral
13056511,"Heaven (Halo, #3)",Alexandra Adornetto,3.91,0.5106,positive
17285330,The Last Time We Say Goodbye,Cynthia Hand,4.11,0.4939,neutral
7780,The Secret Art of Dr. Seuss,"Dr. Seuss, Maurice Sendak, Audrey Geisel",4.05,0.0,neutral
25347,"Out of Egypt (Christ the Lord, #1)",Anne Rice,3.56,0.0,neutral
26228034,"The Obelisk Gate (The Broken Earth, #2)",N.K. Jemisin,4.36,-0.4767,neutral
23363874,Reasons to Stay Alive,Matt Haig,4.17,0.3818,neutral
6280379,The Children's Book,A.S. Byatt,3.66,0.0,neutral
7262166,Tough Customer (Mitchell & Associates #2),Sandra Brown,3.95,-0.128,neutral
961831,The Shadowy Horses,Susanna Kearsley,3.92,0.0,neutral
820517,"Joey Pigza Swallowed the Key (Joey Pigza, #1)",Jack Gantos,3.74,0.0,neutral
3690427,"Among the Mad (Maisie Dobbs, #6)","Jacqueline Winspear, Orlagh Cassidy",4.1,-0.4939,neutral
6054190,Dune Road,Jane Green,3.41,0.0,neutral
3692151,شكلها باظت,عمر طاهر,3.52,0.0,neutral
4530,Olivia Joules and the Overactive Imagination,Helen Fielding,3.1,0.0,neutral
8857310,Unfamiliar Fishes,Sarah Vowell,3.6,0.0,neutral
5750628,"Johannes Cabal the Necromancer (Johannes Cabal, #1)",Jonathan L. Howard,3.94,0.0,neutral
7199,The Way the Crow Flies,Ann-Marie MacDonald,4.08,0.0,neutral
17810,In the Miso Soup,"Ryū Murakami, Ralph McCarthy",3.61,0.0,neutral
6403690,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",Timothy J. Keller,4.32,0.5859,positive
167216,Amy and Isabelle ,Elizabeth Strout,3.73,0.0,neutral
15803037,Red Sparrow (Red Sparrow Trilogy #1),Jason  Matthews,4.02,0.0,neutral
7632329,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,Ben Macintyre,3.95,-0.7717,negative
487666,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,"Dick Winters, Cole C. Kingseed",4.24,-0.8885,negative
19523454,Beautiful You,Chuck Palahniuk,2.98,0.5994,positive
232268,"The Locket (The Locket, #1)",Richard Paul Evans,4.1,0.0,neutral
400881,"Shadows Linger (The Chronicles of the Black Company, #2)",Glen Cook,4.15,0.0,neutral
77739,"Honor Among Enemies (Honor Harrington, #6)",David Weber,4.24,0.0,neutral
10859509,"Altered (Altered, #1)",Jennifer Rush,4.04,0.0,neutral
22571696,"Obsession in Death (In Death, #40)",J.D. Robb,4.33,-0.8807,negative
11306337,EntreLeadership: 20 Years of Practical Business Wisdom from the Trenches,Dave Ramsey,4.19,0.5267,positive
139176,"The Quiche of Death (Agatha Raisin, #1)",M.C. Beaton,3.75,-0.5994,negative
96259,Crush,Richard Siken,4.33,-0.1531,neutral
179565,"The Marvelous Land of Oz (Oz, #2)","L. Frank Baum, David McKee",3.82,0.5994,positive
6159,Reservation Blues,Sherman Alexie,3.98,0.0,neutral
1056627,Become a Better You: 7 Keys to Improving Your Life Every Day,Joel Osteen,4.15,0.6908,positive
18781543,"Until Nico (Until, #4)",Aurora Rose Reynolds,4.33,0.0,neutral
46906,"Fruits Basket, Vol. 15","Natsuki Takaya, Alethea Nibley, Athena Nibley",4.45,0.0,neutral
8086216,Plenty,Yotam Ottolenghi,4.32,0.0,neutral
88072,Agent to the Stars,John Scalzi,3.91,0.0,neutral
15707526,"The First Confessor (The Legend of Magda Searus, #1)",Terry Goodkind,4.19,0.0,neutral
581552,In the Penal Colony,Franz Kafka,4.0,0.0,neutral
6344534,"The Second Ship (The Rho Agenda, #1)",Richard   Phillips,3.73,0.0,neutral
91439,The Beet Queen,Louise Erdrich,3.89,0.0,neutral
16041169,"Disastrous (Disastrous, #1)",E.L. Montes,3.96,-0.5994,negative
481743,The Wave,"Morton Rhue, Todd Strasser",3.54,0.0,neutral
576666,And Ladies of the Club,Helen Hooven Santmyer,4.12,0.0,neutral
23460830,"Secondhand Souls (Grim Reaper, #2)",Christopher Moore,3.92,0.0,neutral
21535784,"The Cinderella Murder (Under Suspicion, #2)","Mary Higgins Clark, Alafair Burke",3.81,-0.8074,negative
30839185,"Vicious (Sinners of Saint, #1)",L.J. Shen,4.25,-0.3612,neutral
18266,Gargantua and Pantagruel,"François Rabelais, M.A. Screech",3.71,0.0,neutral
93453,When Will Jesus Bring the Pork Chops?,George Carlin,3.84,0.0,neutral
23566909,The Marvels,Brian Selznick,3.93,0.4588,neutral
9532302,"The Last Werewolf (The Last Werewolf, #1)",Glen Duncan,3.47,0.0,neutral
19138879,"Attack on Titan: No Regrets, Volume 01","Hajime Isayama, Hikaru Suruga, Gan Sunaaku",4.52,-0.7783,negative
54666,What's the Matter with Kansas? How Conservatives Won the Heart of America,Thomas Frank,3.83,0.5859,positive
11942408,شاب كشك في رحلة البحث عن الجادون,عمرو سلامة,3.66,0.0,neutral
14460,"Kitty Goes to Washington (Kitty Norville, #2)",Carrie Vaughn,3.87,0.0,neutral
857418,The Carrot Seed,"Ruth Krauss, Crockett Johnson",4.07,0.0,neutral
21857294,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)",Whitney G.,4.19,-0.6124,negative
11605,Riding the Bullet,"Stephen King, Josh Hamilton",3.6,0.0,neutral
5292173,"Relentless (The Lost Fleet, #5)",Jack Campbell,4.05,-0.2732,neutral
19106,The Nose,"Nikolai Gogol, Kevin Hawkes",3.92,0.0,neutral
1624920,"Kitty and the Silver Bullet (Kitty Norville, #4)",Carrie Vaughn,3.99,0.0,neutral
381440,The Society of the Spectacle,"Guy Debord, Donald Nicholson-Smith",4.04,0.0,neutral
603911,"SilverFin (Young Bond, #1)",Charlie Higson,3.8,0.0,neutral
24819476,Winter Stroll (Winter #2),Elin Hilderbrand,3.7,0.0,neutral
70487,Attack of the Deranged Mutant Killer Monster Snow Goons,Bill Watterson,4.72,-0.8126,negative
11556960,"Crewel (Crewel World, #1)",Gennifer Albin,3.74,0.0,neutral
1207980,Helmet for My Pillow,Robert Leckie,4.13,0.0,neutral
32075671,The Hate U Give,Angie Thomas,4.62,-0.5719,negative
16170625,المانيفستو,مصطفى إبراهيم,4.21,0.0,neutral
6351910,"Dynasty of Evil (Star Wars: Darth Bane, #3)",Drew Karpyshyn,4.24,-0.8402,negative
16042305,Love Left Behind,S.H. Kolee,4.0,0.6369,positive
12075886,Keep Holding On,Susane Colasanti,3.85,0.0,neutral
4162673,The Private Patient (Adam Dalgliesh #14),P.D. James,3.78,0.0,neutral
77738,"Flag in Exile (Honor Harrington, #5)",David Weber,4.22,0.0,neutral
25955,The Medium is the Massage,"Marshall McLuhan, Quentin Fiore, Jerome Agel",3.95,0.0,neutral
96463,"The Chronicles of Pern: First Fall (Pern, #12)",Anne McCaffrey,4.02,0.0,neutral
248871,"Berserk, Vol. 1 (Berserk, #1)","Kentaro Miura, Jason DeAngelis",4.37,0.0,neutral
3710,The Autograph Man,Zadie Smith,3.14,0.0,neutral
32848471,Egomaniac,Vi Keeland,4.34,0.0,neutral
1372055,"Courageous (The Lost Fleet, #3)",Jack Campbell,3.96,0.2732,neutral
24902492,Ruby,Cynthia Bond,3.63,0.0,neutral
8487363,"My Soul to Steal (Soul Screamers, #4)",Rachel Vincent,4.13,-0.6908,negative
110388,"On the Way to the Wedding (Bridgertons, #8)",Julia Quinn,3.83,0.0,neutral
7433,"Messenger of Truth (Maisie Dobbs, #4)",Jacqueline Winspear,3.99,0.3182,neutral
8411749,"The Rogue (Traitor Spy Trilogy, #2)",Trudi Canavan,4.02,0.0,neutral
175078,The Seven Storey Mountain,"Thomas Merton, Robert Giroux, William H. Shannon",4.16,0.0,neutral
86655,The Keep,Jennifer Egan,3.43,0.0,neutral
562763,Scaredy Squirrel (Scaredy Squirrel),Mélanie Watt,4.25,0.0,neutral
97084,Apathy and Other Small Victories,Paul Neilan,3.83,-0.296,neutral
17342700,"Gathering Darkness (Falling Kingdoms, #3)","Morgan Rhodes, Michelle Rowen",4.33,-0.25,neutral
51362,The Survivors Club,Lisa Gardner,4.05,0.0,neutral
1830755,Mine to Possess (Psy-Changeling #4),Nalini Singh,4.13,0.0,neutral
9581507,Don't Breathe a Word,Jennifer McMahon,3.58,0.0,neutral
25387202,The Force Awakens (Star Wars),"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",3.73,0.0,neutral
7707538,"Sugar and Spice (L.A. Candy, #3)",Lauren Conrad,3.54,0.0,neutral
9565574,"Grave Dance (Alex Craft, #2)",Kalayna Price,4.11,-0.3818,neutral
6448482,"Soul Eater, Vol. 02 (Soul Eater, #2)",Atsushi Ohkubo,4.47,0.0,neutral
69477,Z for Zachariah,Robert C. O'Brien,3.64,0.0,neutral
6251222,Await Your Reply,Dan Chaon,3.54,0.1027,neutral
161275,Superman: Whatever Happened to the Man of Tomorrow?,"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",4.14,0.0,neutral
76706,"Track of the Cat (Anna Pigeon, #1)",Nevada Barr,3.86,0.0,neutral
341027,"The Mane Event (Pride, #1)",Shelly Laurenston,3.96,0.0,neutral
17262206,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",Scott Anderson,4.12,-0.7845,negative
139004,Essays and Poems,"Ralph Waldo Emerson, Peter Norberg",3.98,0.0,neutral
31741,Innocent Erendira and Other Stories,"Gabriel García Márquez, Gregory Rabassa",3.89,0.34,neutral
81992,"Singularity Sky (Eschaton, #1)",Charles Stross,3.81,0.0,neutral
404562,Henry & Ramona,Cynthia J. McGean,4.14,0.0,neutral
400906,"The White Rose (The Chronicles of the Black Company, #3)",Glen Cook,4.19,0.0,neutral
17339590,"""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية",حسن الجندي,3.57,0.0,neutral
22571275,"All Fall Down (Embassy Row, #1)",Ally Carter,3.82,0.0,neutral
14680,The Charterhouse of Parma,"Stendhal, Richard Howard, Robert Andrew Parker",3.83,0.0,neutral
18722887,Little Mercies,Heather Gudenkauf,3.99,0.0,neutral
341553,"The Faithful Spy (John Wells, #1)",Alex Berenson,3.97,0.5994,positive
348489,Snowflake Bentley,"Jacqueline Briggs Martin, Mary Azarian",4.16,0.0,neutral
562930,The Book of Luke,Jenny O'Connell,3.73,0.0,neutral
182683,"Fame (Firstborn, #1)",Karen Kingsbury,4.34,0.4404,neutral
3295695,"Dragon Actually (Dragon Kin, #1)",G.A. Aiken,3.96,0.0,neutral
21411058,"Bad Romeo (Starcrossed, #1)",Leisa Rayven,4.1,-0.5423,negative
420278,The Complete Poems 1927-1979,Elizabeth Bishop,4.19,0.0,neutral
6330323,Day After Night,Anita Diamant,3.65,0.0,neutral
15557,"Jarka Ruus (High Druid of Shannara, #1)",Terry Brooks,3.96,0.0,neutral
12448,"Look Homeward, Angel",Thomas Wolfe,3.94,0.0,neutral
5571,Cradle to Cradle: Remaking the Way We Make Things,"William McDonough, Michael Braungart",4.1,0.0,neutral
831635,"Healthy Sleep Habits, Happy Child",Marc Weissbluth,3.9,0.7506,positive
22421,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)","Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",4.41,0.0,neutral
6939939,The Hand That First Held Mine,Maggie O'Farrell,3.87,0.4939,neutral
78972,The Fourth Estate,Jeffrey Archer,3.72,0.0,neutral
8515,The Man Who Listens to Horses,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",4.1,0.0,neutral
6749,Oblivion,David Foster Wallace,4.07,0.0,neutral
606818,"Holy Blood, Holy Grail","Michael Baigent, Richard Leigh, Henry Lincoln",3.47,0.0,neutral
28700,Falling Man,"Don DeLillo, محمدصادق رئیسی",3.2,-0.1531,neutral
20510241,"The Calling (Endgame, #1)","James Frey, Nils Johnson-Shelton",3.77,0.0,neutral
15820492,"Annabel (Delirium, #0.5)",Lauren Oliver,3.78,0.0,neutral
8765012,"Mystery (Alex Delaware, #26)",Jonathan Kellerman,3.87,0.0,neutral
100476,"The Sea of Trolls (Sea of Trolls, #1)",Nancy Farmer,4.0,0.0,neutral
6596542,The Man from Beijing,"Henning Mankell, Laurie Thompson",3.47,0.0,neutral
20454076,"Day 21 (The 100, #2)",Kass Morgan,3.75,0.0,neutral
199531,Daisy Fay and the Miracle Man ,Fannie Flagg,3.94,0.5859,positive
10931321,"Against All Enemies (Max Moore, #1)","Tom Clancy, Peter Telep",3.95,-0.4939,neutral
23289469,The Girl in the Red Coat,Kate Hamer,3.53,0.0,neutral
9648,Keep the Aspidistra Flying,George Orwell,3.87,0.0,neutral
15793068,"The Gate Thief (Mither Mages, #2)",Orson Scott Card,3.77,-0.5267,negative
22840421,"My Lady Jane (The Lady Janies, #1)","Cynthia Hand, Brodi Ashton, Jodi Meadows",4.12,0.4939,neutral
23031,Time's Arrow,Martin Amis,3.78,0.0,neutral
27207654,"Blood Defense (Samantha Brinkman, #1)",Marcia Clark,3.81,0.128,neutral
48974,I Am the Cheese,Robert Cormier,3.74,0.0,neutral
75162,Soul on Ice,Eldridge Cleaver,3.95,0.0,neutral
205218,Ethics,"Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley",4.01,0.0,neutral
337615,Nine Parts of Desire: The Hidden World of Islamic Women,Geraldine Brooks,4.04,0.4019,neutral
27170141,You'll Grow Out of It,Jessi Klein,3.83,0.0,neutral
17352874,"Truce (Neighbor from Hell, #4)",R.L. Mathewson,4.34,-0.6808,negative
176892,"The Elvenbane (Halfblood Chronicles, #1)","Andre Norton, Mercedes Lackey",3.94,0.0,neutral
9440324,"The Midnight Palace (Niebla, #2)","Carlos Ruiz Zafón, Lucia Graves",3.58,-0.296,neutral
85737,"Treasure (Dirk Pitt, #9)",Clive Cussler,3.92,0.296,neutral
1422252,"Vampire, Interrupted (Argeneau #9)",Lynsay Sands,4.32,-0.296,neutral
22411,"Invisible Prey (Lucas Davenport, #17)",John Sandford,4.11,0.0,neutral
89195,"The Prefect (Prefect Dreyfus Emergency, #1)",Alastair Reynolds,4.15,-0.3818,neutral
20505127,Daughter,Jane Shemilt,3.51,0.0,neutral
107172,"DC: The New Frontier, Volume 1","Darwyn Cooke, Dave Stewart, Jared K. Fletcher",4.17,0.0,neutral
25053,"Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)","Betty MacDonald, Alexandra Boiger",4.24,0.0,neutral
6933152,"Web of Lies (Elemental Assassin, #2)",Jennifer Estep,4.1,-0.4215,neutral
137792,Ya Yas in Bloom,Rebecca Wells,3.6,0.25,neutral
179174,"The Secret of the Unicorn (Tintin, #11)",Hergé,4.26,0.0,neutral
930612,"Judy Moody (Judy Moody, # 1)","Megan McDonald, Peter H. Reynolds",3.92,-0.6124,negative
21480734,Dataclysm: Who We Are (When We Think No One's Looking),Christian Rudder,3.72,-0.296,neutral
94578,The Gay Science,"Friedrich Nietzsche, Walter Kaufmann",4.26,0.0,neutral
7904453,"The Broken Kingdoms (Inheritance, #2)",N.K. Jemisin,4.04,-0.4767,neutral
18453110,"The Three (The Three, #1)",Sarah Lotz,3.32,0.0,neutral
1032,Trump: The Art of the Deal,"Donald J. Trump, Tony Schwartz",3.66,0.0,neutral
190344,"First Term at Malory Towers (Malory Towers, #1)",Enid Blyton,4.07,0.0,neutral
82553,"The Night Is for Hunting (Tomorrow, #6)",John Marsden,4.15,0.0,neutral
836607,"Fruits Basket, Vol. 3","Natsuki Takaya, Alethea Nibley, Athena Nibley",4.38,0.0,neutral
25801299,After Anna,Alex Lake,3.7,0.0,neutral
20252,House Corrino (Prelude to Dune #3),"Brian Herbert, Kevin J. Anderson",3.64,0.0,neutral
6542645,"Fantasy in Death (In Death, #30)",J.D. Robb,4.25,-0.8316,negative
663098,"The Devil You Know (Felix Castor, #1)",Mike Carey,3.8,-0.6597,negative
16031679,"Tempting the Player (Gamble Brothers, #2)","J. Lynn, Jennifer L. Armentrout",4.06,0.0,neutral
290882,The Upanishads: Translations from the Sanskrit,"Anonymous, Juan Mascaró",4.2,0.0,neutral
18594634,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",Arianna Huffington,3.68,0.8519,positive
12389310,"Crow's Row (Crow's Row, #1)",Julie Hockley,4.11,0.0,neutral
1008231,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., #1)",Mark Walden,4.06,-0.4588,neutral
16170522,صانع الظلام,تامر إبراهيم,3.81,0.0,neutral
6311614,The Law of Nines,Terry Goodkind,3.6,0.0,neutral
434229,Cape Fear,John D. MacDonald,4.07,-0.4939,neutral
17487,"Five Go Adventuring Again (Famous Five, #2)",Enid Blyton,3.99,0.5106,positive
8534899,"Forsaken (The Demon Trappers, #1)",Jana Oliver,4.0,0.0,neutral
136977,The Places That Scare You: A Guide to Fearlessness in Difficult Times,Pema Chödrön,4.3,-0.5574,negative
113091,A Death in the Family,James Agee,3.92,-0.5994,negative
772976,Frida Kahlo: 1907-1954 Pain and Passion,Andrea Kettenmann,4.15,-0.0772,neutral
94669,The Mistress of Spices,Chitra Banerjee Divakaruni,3.48,0.0,neutral
7948945,"Falling Under (Falling Under, #1)",Gwen Hayes,3.78,-0.1531,neutral
17404452,"Forever You (Forever, #2)",Sandi Lynn,4.19,0.0,neutral
4505161,"The House on Tradd Street (Tradd Street, #1)",Karen   White,3.96,0.0,neutral
2309720,"Wild Ones, Vol. 1 (Wild Ones, #1)",Kiyo Fujiwara,4.03,0.0,neutral
10843036,"Perfect Shadow (Night Angel, #0.5)",Brent Weeks,4.18,0.5719,positive
10468258,"The Finding (Law of the Lycans, #5)",Nicky Charles,4.18,0.0,neutral
7785,I Can Read With My Eyes Shut!,Dr. Seuss,4.17,0.0,neutral
302625,Nemesis,Isaac Asimov,3.75,0.0,neutral
15824358,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels",Michael D. Watkins,3.81,0.34,neutral
25067046,Lost Stars (Star Wars: Journey to the Force Awakens),Claudia Gray,4.25,-0.7096,negative
128048,"Carry On, Mr. Bowditch",Jean Lee Latham,4.11,0.0,neutral
22474626,"Hard Limit (Hacker, #4)",Meredith Wild,4.34,-0.1027,neutral
95660,"The Pretty Committee Strikes Back (The Clique, #5)",Lisi Harrison,3.84,0.1779,neutral
17794657,The Lake (The Lake Trilogy #1),AnnaLisa Grant,3.75,0.3612,neutral
18243828,"Jake Undone (Jake, #1)",Penelope Ward,4.15,0.0,neutral
171201,Wit,Margaret Edson,4.2,0.0,neutral
261161,"Dial L for Loser (The Clique, #6)",Lisi Harrison,3.8,-0.5267,negative
13031445,The Hunger Pains: A Parody,The Harvard Lampoon,3.89,-0.5859,negative
397867,"The Rats (Rats, #1)",James Herbert,3.92,0.0,neutral
104088,"The Wandering Fire (The Fionavar Tapestry, #2)",Guy Gavriel Kay,4.11,-0.34,neutral
17333174,"Magic Binds (Kate Daniels, #9)",Ilona Andrews,4.57,0.0,neutral
15761241,"The Wild Ones (The Wild Ones, #1)",M. Leighton,3.94,0.0,neutral
23196,The River Why,David James Duncan,4.24,0.0,neutral
701738,Incendiary,Chris Cleave,3.59,0.0,neutral
586516,Hammer of the Gods,Stephen Davis,3.83,0.0,neutral
891671,Winter in Madrid,C.J. Sansom,3.79,0.0,neutral
13414599,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life","Gretchen Rubin, Käthe Mazur",3.48,0.4105,neutral
2895896,Silver Bay,Jojo Moyes,3.62,0.0,neutral
94486,The Invention of Morel,"Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre",4.05,0.0,neutral
42661,The Fall of Berlin 1945,Antony Beevor,4.27,0.0,neutral
4657,The Water-Method Man,John Irving,3.34,0.0,neutral
552987,"A War of Gifts (Ender's Saga, #1.1)",Orson Scott Card,3.66,-0.5994,negative
153866,"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)",Dav Pilkey,4.12,0.0,neutral
17950614,"UnDivided (Unwind, #4)",Neal Shusterman,4.48,0.0,neutral
17934655,The Empathy Exams: Essays,Leslie Jamison,3.62,0.0,neutral
261083,"Heretic (The Grail Quest, #3)",Bernard Cornwell,4.11,0.0,neutral
27209407,"Bay of Sighs (The Guardians Trilogy, #2)",Nora Roberts,4.15,0.0,neutral
13489919,"The Duchess War (Brothers Sinister, #1)",Courtney Milan,3.82,-0.8316,negative
484167,"Millennium Snow, Vol. 1",Bisco Hatori,4.04,0.0,neutral
13068,Double Whammy,Carl Hiaasen,3.92,0.0,neutral
3028,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,Henry Hazlitt,4.22,0.3182,neutral
12042279,"Darker After Midnight (Midnight Breed, #10)",Lara Adrian,4.37,0.0,neutral
2025787,"Mad Dogs (Cherub, #8)",Robert Muchamore,4.25,-0.4939,neutral
20329634,"Lines of Departure (Frontlines, #2)",Marko Kloos,4.08,0.0,neutral
25817528,Be Frank With Me,Julia Claiborne Johnson,3.9,0.0,neutral
